tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
CBAY,N/A,0.0,0.0,,,0,spiked data,09:58
CCM,N/A,0.0,0.0,,,0,low result,09:59
CATB,N/A,0.0,0.0,,,0,spiked data,09:58
CAPR,N/A,0.0,0.0,,,0,spiked data,09:59
CANF,N/A,0.0,0.0,,,0,spiked data,09:59
CAHC,N/A,0.0,0.0,,,0,low result,09:59
CASI,N/A,0.0,0.0,,,0,spiked data,09:59
CALA,N/A,0.0,0.0,,,0,spiked data,09:59
CAS,N/A,0.0,0.0,,,0,spiked data,09:59
CADL,N/A,0.0,0.0,,,0,low result,09:59
CABA,N/A,0.0,0.0,,,0,low result,09:59
BYTS,N/A,0.0,0.0,,,0,no data,09:59
BYFC,N/A,0.0,0.0,,,0,low result,09:59
CAAS,N/A,0.0,0.0,,,0,low result,09:59
BWAY,N/A,0.0,0.0,,,0,low result,09:59
BWEN,N/A,0.0,0.0,,,0,low result,09:59
BYSI,N/A,0.0,0.0,,,0,spiked data,09:59
BVXV,N/A,0.0,0.0,,,0,spiked data,09:59
BSQR,N/A,0.0,0.0,,,1,spiked data,09:59
BTN,N/A,0.0,0.0,,,0,low result,10:01
BTTR,N/A,0.0,0.0,,,0,low result,10:01
BTCM,N/A,0.0,0.0,,,1,spiked data,10:01
BTAQ,N/A,0.0,0.0,,,0,low result,10:01
BSKY,N/A,0.0,0.0,,,0,low result,10:01
BSGM,N/A,0.0,0.0,,,0,low result,10:01
BRW,N/A,0.0,0.0,,,0,low result,10:01
BRQS,N/A,0.0,0.0,,,0,spiked data,10:01
BRY,N/A,0.0,0.0,,,0,low result,10:02
BRIV,N/A,0.0,0.0,,,0,no data,10:02
BSGA,N/A,0.0,0.0,,,0,no data,10:02
BRN,N/A,0.0,0.0,,,0,low result,10:02
BRPM,N/A,0.0,0.0,,,0,no data,10:02
BOSC,N/A,0.0,0.0,,,0,low result,10:02
BPT,N/A,0.0,0.0,,,0,low result,10:02
BQ,N/A,0.0,0.0,,,0,low result,10:02
BPTH,N/A,0.0,0.0,,,0,spiked data,09:59
BORR,N/A,0.0,0.0,,,0,spiked data,09:59
BRCN,N/A,0.0,0.0,,,0,low result,09:59
BPTS,N/A,0.0,0.0,,,0,low result,09:59
BOAS,N/A,0.0,0.0,,,0,low result,09:59
BNSO,N/A,0.0,0.0,,,0,low result,09:59
BLTS,N/A,0.0,0.0,,,0,low result,09:59
BNTC,N/A,0.0,0.0,,,0,spiked data,09:59
BNED,N/A,0.0,0.0,,,0,spiked data,09:59
BLUA,N/A,0.0,0.0,,,0,no data,09:59
BMRA,N/A,0.0,0.0,,,0,spiked data,09:59
BLU,N/A,0.0,0.0,,,0,low result,09:59
BKTI,N/A,0.0,0.0,,,0,no data,09:59
BLIN,N/A,0.0,0.0,,,0,spiked data,09:59
BLRX,N/A,0.0,0.0,,,0,spiked data,09:59
BLCM,N/A,0.0,0.0,,,0,low result,09:59
BLCT,N/A,0.0,0.0,,,0,low result,09:59
BLPH,N/A,0.0,0.0,,,0,low result,09:59
BLSA,N/A,0.0,0.0,,,0,no data,09:59
BKYI,N/A,0.0,0.0,,,0,low result,09:59
BKT,N/A,0.0,0.0,,,0,low result,09:59
BIOC,N/A,0.0,0.0,,,0,spiked data,09:59
BIMI,N/A,0.0,0.0,,,0,spiked data,09:59
BKEP,N/A,0.0,0.0,,,0,low result,09:59
BITE,N/A,0.0,0.0,,,0,low result,09:59
BKCC,N/A,0.0,0.0,,,0,spiked data,09:59
BIOT,N/A,0.0,0.0,,,0,low result,09:59
BGR,N/A,0.0,0.0,,,0,low result,09:59
BGIO,N/A,0.0,0.0,,,0,low result,09:59
BHR,N/A,0.0,0.0,,,0,low result,09:59
BGI,N/A,0.0,0.0,,,0,spiked data,09:59
BHAT,N/A,0.0,0.0,,,0,front zeros,09:59
BFRA,N/A,0.0,0.0,,,0,low result,09:59
BHSE,N/A,0.0,0.0,,,0,no data,09:59
BHTG,N/A,0.0,0.0,,,1,spiked data,09:59
BCYP,N/A,0.0,0.0,,,0,low result,09:59
BEDU,N/A,0.0,0.0,,,0,no data,09:59
BDTX,N/A,0.0,0.0,,,0,low result,09:59
BDSI,N/A,0.0,0.0,,,0,spiked data,09:59
BDR,N/A,0.0,0.0,,,0,spiked data,09:59
BCTG,N/A,0.0,0.0,,,0,low result,09:59
BBI,N/A,0.0,0.0,,,0,low result,09:59
BCDA,N/A,0.0,0.0,,,0,spiked data,09:59
BCEL,N/A,0.0,0.0,,,0,spiked data,09:59
BCLI,N/A,0.0,0.0,,,1,spiked data,09:59
BBGI,N/A,0.0,0.0,,,0,low result,09:59
BCAC,N/A,0.0,0.0,,,0,no data,09:59
AZRX,N/A,0.0,0.0,,,0,spiked data,09:59
AZYO,N/A,0.0,0.0,,,0,no data,09:59
AYRO,N/A,0.0,0.0,,,0,spiked data,09:59
BAOS,N/A,0.0,0.0,,,0,low result,09:59
BBCP,N/A,0.0,0.0,,,0,low result,09:59
AXU,N/A,0.0,0.0,,,0,spiked data,09:59
AXTI,N/A,0.0,0.0,,,0,low result,09:59
AVGR,N/A,0.0,0.0,,,0,spiked data,09:59
AXAS,N/A,0.0,0.0,,,0,spiked data,09:59
AWX,N/A,0.0,0.0,,,0,low result,09:59
AXLA,N/A,0.0,0.0,,,0,spiked data,09:59
AVRO,N/A,0.0,0.0,,,0,spiked data,09:59
AXDX,N/A,0.0,0.0,,,0,low result,09:59
AWRE,N/A,0.0,0.0,,,0,low result,09:59
AVEO,N/A,0.0,6.835,,,1,spiked data,09:48
AVCT,N/A,0.0,0.0,,,0,low result,09:59
AUTL,N/A,0.0,0.0,,,0,spiked data,09:59
AVDL,N/A,0.0,0.0,,,0,spiked data,09:59
AUVI,N/A,0.0,0.0,,,0,low result,09:59
AUUD,N/A,0.0,0.0,,,0,spiked data,09:59
AURC,N/A,0.0,0.0,,,0,low result,09:59
AUD,N/A,0.0,0.0,,,0,low result,09:59
AUMN,N/A,0.0,0.0,,,0,spiked data,09:59
ATXI,N/A,0.0,0.0,,,0,low result,09:59
ATNX,N/A,0.0,0.0,,,0,spiked data,09:59
ATY,N/A,0.0,0.0,,,0,spiked data,09:59
ATVC,N/A,0.0,0.0,,,0,no data,09:59
ATNM,N/A,0.0,0.0,,,0,spiked data,09:59
ATMR,N/A,0.0,0.0,,,0,no data,09:59
ATHE,N/A,0.0,0.0,,,0,spiked data,09:59
ATIF,N/A,0.0,0.0,,,0,low result,09:59
ATER,N/A,0.0,5.11,,,0,spiked data,09:48
ATHX,N/A,0.0,0.0,,,0,spiked data,09:59
ATHA,N/A,0.0,0.0,,,0,low result,09:59
ATHN,N/A,0.0,0.0,,,0,low result,09:59
ATNF,N/A,0.0,0.0,,,0,low result,09:59
ATA,N/A,0.0,0.0,,,0,low result,09:59
ASUR,N/A,0.0,0.0,,,0,low result,09:59
ASTC,N/A,0.0,0.0,,,0,spiked data,09:59
ATAQ,N/A,0.0,0.0,,,0,no data,09:59
ASRV,N/A,0.0,0.0,,,0,low result,09:59
ASYS,N/A,0.0,0.0,,,0,low result,09:59
ATAX,N/A,0.0,0.0,,,0,low result,10:02
ASRT,N/A,0.0,0.0,,,0,low result,10:02
ASMB,N/A,0.0,0.0,,,0,low result,10:02
ASC,N/A,0.0,0.0,,,0,spiked data,10:02
ASG,N/A,0.0,0.0,,,0,low result,10:02
ASPU,N/A,0.0,0.0,,,0,low result,10:02
ASPS,N/A,0.0,0.0,,,0,low result,10:02
ASLN,N/A,0.0,0.0,,,0,low result,10:02
ASPC,N/A,0.0,0.0,,,0,no data,10:00
ARPO,N/A,0.0,0.0,,,0,spiked data,10:00
ARYE,N/A,0.0,0.0,,,0,no data,10:00
ARRW,N/A,0.0,0.0,,,0,no data,10:00
ARTL,N/A,0.0,0.0,,,0,low result,10:00
ARTA,N/A,0.0,0.0,,,0,too many zeros,10:00
ASAX,N/A,0.0,0.0,,,0,low result,10:00
ARTW,N/A,0.0,0.0,,,0,low result,10:00
ASAQ,N/A,0.0,0.0,,,0,no data,10:00
ARMP,N/A,0.0,0.0,,,0,too many zeros,10:00
ARC,N/A,0.0,0.0,,,0,spiked data,10:00
ARDX,N/A,0.0,0.0,,,0,spiked data,10:00
ARAV,N/A,0.0,0.0,,,0,low result,10:00
ARDS,N/A,0.0,0.0,,,0,spiked data,10:00
AREC,N/A,0.0,1.578,,,0,low result,09:49
ARBG,N/A,0.0,0.0,,,0,no data,10:00
ARAY,N/A,0.0,0.0,,,0,spiked data,10:00
APWC,N/A,0.0,0.0,,,0,low result,10:00
APTO,N/A,0.0,0.0,,,0,spiked data,10:00
APYX,N/A,0.0,0.0,,,0,low result,10:00
APTX,N/A,0.0,0.0,,,0,spiked data,10:00
AQST,N/A,0.0,0.0,,,0,low result,10:00
APRN,N/A,0.0,0.0,,,0,spiked data,10:00
AQB,N/A,0.0,0.0,,,0,low result,10:00
AP,N/A,0.0,1.499,,,1,low result,09:49
APDN,N/A,0.0,0.0,,,0,spiked data,10:00
APRE,N/A,0.0,0.0,,,1,spiked data,10:00
APOP,N/A,0.0,0.0,,,0,low result,10:00
APM,N/A,0.0,0.0,,,0,low result,10:00
ANTE,N/A,0.0,0.0,,,0,spiked data,10:00
APEN,N/A,0.0,0.0,,,0,low result,10:00
AMS,N/A,0.0,0.0,,,0,spiked data,10:00
ANEB,N/A,0.0,0.0,,,0,low result,10:00
AMST,N/A,0.0,0.0,,,0,low result,10:00
AMPE,N/A,0.0,0.0,,,0,spiked data,10:00
AMPI,N/A,0.0,0.0,,,0,no data,10:00
AMHC,N/A,0.0,0.0,,,0,low result,10:00
AMBO,N/A,0.0,0.0,,,0,low result,10:00
AMAO,N/A,0.0,0.0,,,0,no data,10:00
AMPG,N/A,0.0,0.0,,,0,low result,10:00
ALYA,N/A,0.0,0.0,,,0,spiked data,10:00
ALZN,N/A,0.0,0.0,,,0,low result,10:00
ALPN,N/A,0.0,0.0,,,0,spiked data,10:00
ALTO,N/A,0.0,0.0,,,0,spiked data,10:00
ALTU,N/A,0.0,0.0,,,0,spiked data,10:00
ALJJ,N/A,0.0,0.0,,,0,low result,10:00
ALIM,N/A,0.0,0.0,,,0,front zeros,10:00
ALT,N/A,0.0,0.0,,,0,spiked data,10:00
ALNA,N/A,0.0,0.0,,,0,spiked data,10:00
ALRN,N/A,0.0,0.0,,,0,low result,10:00
AIM,N/A,0.0,0.0,,,0,spiked data,10:00
AIKI,N/A,0.0,0.0,,,0,spiked data,10:00
AKBA,N/A,0.0,0.0,,,0,spiked data,10:00
AKTX,N/A,0.0,0.0,,,0,spiked data,10:00
AKU,N/A,0.0,0.0,,,0,low result,10:00
AIRI,N/A,0.0,0.0,,,0,low result,10:00
AKTS,N/A,0.0,0.0,,,0,spiked data,10:00
AKIC,N/A,0.0,0.0,,,0,no data,10:00
AHAC,N/A,0.0,0.0,,,0,spiked data,10:00
AGS,N/A,0.0,0.0,,,0,low result,10:00
AGRI,N/A,0.0,0.0,,,0,low result,10:00
AIHS,N/A,0.0,0.0,,,0,low result,10:00
AIH,N/A,0.0,0.0,,,0,low result,10:00
AGRX,N/A,0.0,0.0,,,0,spiked data,10:00
AGTC,N/A,0.0,0.0,,,0,spiked data,10:00
AGMH,N/A,0.0,0.0,,,0,low result,10:00
AGE,N/A,0.0,0.0,,,1,low result,10:00
AFI,N/A,0.0,0.0,,,0,low result,10:00
AFAQ,N/A,0.0,0.0,,,0,no data,10:00
AGFS,N/A,0.0,0.0,,,0,low result,10:00
AGGR,N/A,0.0,0.0,,,0,no data,10:00
AEY,N/A,0.0,0.0,,,0,low result,10:00
AEZS,N/A,0.0,0.0,,,0,spiked data,10:00
AGLE,N/A,0.0,0.0,,,0,low result,10:00
AENZ,N/A,0.0,0.0,,,0,low result,10:00
AEI,N/A,0.0,0.0,,,0,spiked data,10:00
AEF,N/A,0.0,0.0,,,0,low result,10:00
AESE,N/A,0.0,14.993,2.08,,2,spiked data,10:00
AEMD,N/A,0.0,0.0,,,1,low result,10:00
AEAC,N/A,0.0,0.0,,,0,no data,10:00
AEHR,N/A,0.0,0.0,,,0,spiked data,10:00
AEHL,N/A,0.0,0.0,,,0,spiked data,10:00
ADVM,N/A,0.0,0.0,,,0,spiked data,10:00
ADXS,N/A,0.0,0.0,,,0,low result,10:00
ADTX,N/A,0.0,0.0,,,0,low result,10:00
ADXN,N/A,0.0,0.0,,,0,low result,10:00
ADRA,N/A,0.0,0.0,,,0,low result,10:00
ADN,N/A,0.0,0.0,,,0,spiked data,10:00
ADMS,N/A,0.0,0.0,,,0,low result,10:00
ADMP,N/A,0.0,0.0,,,1,spiked data,10:00
ADES,N/A,0.0,0.0,,,0,low result,10:02
ADEX,N/A,0.0,0.0,,,0,low result,10:02
ADF,N/A,0.0,0.0,,,0,low result,10:02
ADIL,N/A,0.0,0.0,,,0,spiked data,10:02
ACXP,N/A,0.0,0.0,,,0,low result,10:02
ACTG,N/A,0.0,0.0,,,0,low result,10:02
ADER,N/A,0.0,0.0,,,0,low result,10:02
ADMA,N/A,0.0,0.0,,,0,spiked data,10:02
ACTD,N/A,0.0,0.0,,,0,low result,10:00
ACRX,N/A,0.0,0.0,,,0,spiked data,10:00
ACST,N/A,0.0,0.0,0.4422,0.4467,2,spiked data,10:00
ACII,N/A,0.0,0.0,,,0,low result,10:00
ACHV,N/A,0.0,0.0,,,0,low result,10:00
ACOR,N/A,0.0,0.0,,,0,spiked data,10:00
ACEV,N/A,0.0,0.0,,,0,low result,10:00
ACHL,N/A,0.0,0.0,,,0,low result,10:00
ACER,N/A,0.0,0.0,,,0,spiked data,10:00
ACET,N/A,0.0,0.0,,,0,low result,10:00
ABVC,N/A,0.0,0.0,,,0,spiked data,10:00
ABIO,N/A,0.0,0.0,,,0,spiked data,10:00
ABGI,N/A,0.0,0.0,,,0,no data,10:00
ACAH,N/A,0.0,0.0,,,0,no data,10:00
ABUS,N/A,0.0,0.0,,,0,spiked data,10:00
ACBA,N/A,0.0,0.0,,,0,no data,10:00
AAQC,N/A,0.0,0.0,,,0,no data,10:00
AATC,N/A,0.0,0.0,,,0,spiked data,10:00
AAU,N/A,0.0,0.0,,,0,spiked data,10:00
AAIC,N/A,0.0,0.0,,,0,low result,10:00
AAME,N/A,0.0,0.0,,,0,spiked data,10:00
ABEO,N/A,0.0,0.0,,,0,spiked data,10:00
AACG,N/A,0.0,0.0,,,0,spiked data,10:00
AAOI,N/A,0.0,0.0,,,0,low result,10:00
